Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g)
11228,Italian,Italian,European,251.34,2031.5188,38.4589,116.1077
11229,Italian,Italian,European,63.2337,994.9275,6.282,82.1041
11230,Italian,Italian,European,524.5593,8559.984,133.3419,711.169
11231,Italian,Italian,European,341.2768,1827.326,82.5446,10.935
11232,Italian,Italian,European,623.3528,4107.7,112.78,132.7148
11233,Italian,Italian,European,0,477.36,0,54
11234,Italian,Italian,European,17.2391,606.801,40.4854,41.701
11235,Italian,Italian,European,51.3996,1217.7233,34.6459,103.7687
11236,Italian,Italian,European,380.0349,2346.3185,48.373,77.0918
11237,Italian,Italian,European,0,0,0,0
11238,Italian,Italian,European,98.6928,628.5255,18.8874,13.7115
11239,Italian,Italian,European,2.16,429,37.68,28.53
11240,Italian,Italian,European,8.679,273,6.195,25.224
11241,Italian,Italian,European,55.6563,645.9065,101.2844,4.0656
11242,Italian,Italian,European,35.0208,145.92,3.0552,1.368
11243,Italian,Italian,European,13.8261,947.136,10.3767,96.8442
11244,Italian,Italian,European,35.2719,153.0782,7.9139,0.9222
11245,Italian,Italian,European,274.0512,2642.154,82.3505,145.7297
11246,Italian,Italian,European,179.5183,2337.4953,19.676,180.7183
11247,Italian,Italian,European,36.7568,1469.896,31.2745,137.2347
11248,Italian,Italian,European,171.3797,1841.426,40.7214,112.1191
11249,Italian,Italian,European,260.855,3810.29,30.6021,315.2764
11250,Italian,Italian,European,254.4688,3868.835,144.0084,256.124
11251,Italian,Italian,European,638.5742,5660.865,136.1002,321.2995
11252,Italian,Italian,European,265.839,1095.85,21.049,6.408
11253,Italian,Italian,European,204.315,889.5518,22.8809,6.4959
11254,Italian,Italian,European,1.9836,651.0876,90.1418,29.2967
11255,Italian,Italian,European,329.1562,1966.8565,49.8569,47.5963
11256,Italian,Italian,European,1.9543,9.2008,0.2064,0.0912
11257,Italian,Italian,European,478.9111,4243.8015,112.7486,208.3633
11258,Italian,Italian,European,204.3928,2675.7255,47.0269,195.1896
11259,Italian,Italian,European,370.5841,2979.848,80.4265,143.7325
11260,Italian,Italian,European,19.8514,143.754,13.2909,1.4412
11261,Italian,Italian,European,517.6534,5033.538,59.5656,315.207
11262,Italian,Italian,European,36.0554,1619.2073,102.8729,117.9005
11263,Italian,Italian,European,79.428,1128,69.372,63.6
11264,Italian,Italian,European,5.1018,614.44,41.2972,46.0908
11265,Italian,Italian,European,403.2131,1558.2467,0.3887,0.106
11266,Italian,Italian,European,60.326,2249.7279,134.7013,168.5674
11267,Italian,Italian,European,20.9025,170.3136,7.0738,7.4076
11268,Italian,Italian,European,38.1585,306.099,8.5668,14.5215
11269,Italian,Italian,European,39.5775,512.2752,0.3504,40.6193
11270,Italian,Italian,European,5.2787,576.2783,4.2934,59.0459
11271,Italian,Italian,European,41.6224,1146.222,34.6283,95.0343
11272,Italian,Italian,European,89.5565,659.6125,14.2682,30.5379
11273,Italian,Italian,European,55.4164,1879.66,61.0708,163.7612
11274,Italian,Italian,European,204.8355,2699.91,103.109,161.908
11275,Italian,Italian,European,65.1125,1636.7013,144.787,88.4142
11276,Italian,Italian,European,141.4692,2258.358,79.8731,157.4258
11277,Italian,Italian,European,95.9966,679.88,46.4714,12.5914
11278,Italian,Italian,European,429.5376,3109.102,45.297,142.668
11279,Italian,Italian,European,13.8227,294.326,1.4328,27.254
11280,Italian,Italian,European,438.9393,2864.5459,189.319,48.0739
11281,Italian,Italian,European,51.7264,234.8856,10.4583,2.147
11282,Italian,Italian,European,325.2541,1829.412,58.1184,29.6898
11283,Italian,Italian,European,1447.7819,9986.2741,91.3148,471.3386
11284,Italian,Italian,European,242.4513,1092.1519,54.8017,6.7733
11285,Italian,Italian,European,37.2034,872.9357,122.9937,22.5811
11286,Italian,Italian,European,21.5686,295.3912,15.9921,17.1128
11287,Italian,Italian,European,471.8572,7107.58,28.776,585.4688
11288,Italian,Italian,European,21.0006,85.202,1.3214,0.1372
11289,Italian,Italian,European,8.0723,428.4081,26.0335,33.6289
11290,Italian,Italian,European,0.36,71.5,6.28,4.755
11291,Italian,Italian,European,100.8001,632.21,17.3576,16.7552
11292,Italian,Italian,European,200.2558,995.2679,40.9548,10.1402
11293,Italian,Italian,European,33.035,555.1855,7.4319,45.5444
11294,Italian,Italian,European,113.3274,3148.2195,115.5177,265.1619
11295,Italian,Italian,European,404.24,6164.32,75.36,493.06
11296,Italian,Italian,European,8.241,232.883,19.0281,14.6745
11297,Italian,Italian,European,10.8566,1965.54,0.3124,216
11298,Italian,Italian,European,1284.522,5804.556,68.6762,74.9057
11299,Italian,Italian,European,16.6698,100.44,3.3372,2.3328
11300,Italian,Italian,European,112.7438,1958.8554,95.0949,128.0804
11301,Italian,Italian,European,79.7426,752.6306,70.0476,15.9354
11302,Italian,Italian,European,85.8315,847.046,17.4321,56.051
11303,Italian,Italian,European,3.288,408,3.408,43.296
11304,Italian,Italian,European,247.2893,5977.0069,890.8148,140.5116
11305,Italian,Italian,European,129.6636,4109.5479,54.7532,388.6866
11306,Italian,Italian,European,117.5854,888.015,14.8463,47.6898
11307,Italian,Italian,European,104.7492,1283.0333,65.6157,68.015
11308,Italian,Italian,European,16.1432,313.14,3.5848,27.758
11309,Italian,Italian,European,61.4262,289.5681,12.7628,3.6444
11310,Italian,Italian,European,105.5925,1527.8436,44.9743,106.1421
11311,Italian,Italian,European,311.8478,1723.86,66.924,32.8825
11312,Italian,Italian,European,33.6157,271.0893,5.4713,14.4057
11313,Italian,Italian,European,110.4398,638.436,22.0152,16.4844
11314,Italian,Italian,European,262.3323,3129.892,32.0195,220.3836
11315,Italian,Italian,European,486.4136,3970.9786,110.3164,189.7319
11316,Italian,Italian,European,2.1423,793.6707,135.0928,23.711
11317,Italian,Italian,European,115.1553,3361.4958,97.581,294.4807
11318,Italian,Italian,European,4.058,862.04,26.334,82.2016
11319,Italian,Italian,European,20.1546,249.65,16.1645,10.941
11320,Italian,Italian,European,4.4715,656.9719,38.0929,52.788
11321,Italian,Italian,European,8.0593,299.6118,0.7259,27.2915
11322,Italian,Italian,European,5.2182,23.633,1.1745,0.2124
11323,Italian,Italian,European,13.2881,140.0832,8.7717,5.5999
11324,Italian,Italian,European,11.857,208,9.343,14.9
11325,Italian,Italian,European,33.0404,691.0523,21.9987,57.8341
11326,Italian,Italian,European,8.1333,735.3045,44.3682,58.9252
11327,Italian,Italian,European,33.0196,387.3939,7.3916,28.2623
11328,Italian,Italian,European,14.3981,1264.7975,13.002,132.1049
11329,Italian,Italian,European,1.9225,311.859,28.0636,20.8466
11330,Italian,Italian,European,1.1833,1954.212,6.4048,222.7804
11331,Italian,Italian,European,40.0228,585.7163,34.1797,33.9175
11332,Italian,Italian,European,70.4,907.7026,33.6755,59.3073
11333,Italian,Italian,European,101.6861,967.5759,21.5221,57.4118
11334,Italian,Italian,European,47.5952,1129.88,38.6552,92.98
11335,Italian,Italian,European,86.7724,3253.4711,194.9653,235.2056
11336,Italian,Italian,European,40.5172,850.8965,26.3549,70.2681
11337,Italian,Italian,European,124.4489,9196.944,65.1198,953.1164
11338,Italian,Italian,European,0.6927,20.1752,0.186,0.1657
11339,Italian,Italian,European,11.988,122.4,0.468,8.016
11340,Italian,Italian,European,35.4305,604.758,11.5845,47.6161
11341,Italian,Italian,European,55.2873,660.6205,17.1691,47.5071
11342,Italian,Italian,European,1156.2758,6869.981,275.8886,129.2723
11343,Italian,Italian,European,112.0117,1111.2867,46.7911,59.687
11344,Italian,Italian,European,41.5017,341.12,34.3864,4.4095
11345,Italian,Italian,European,19.8214,591.3307,38.0327,40.9817
11346,Italian,Italian,European,143.547,2278.654,66.1558,163.0902
11347,Italian,Italian,European,23.7124,1022.8067,20.3928,93.9708
11348,Italian,Italian,European,45.4747,650.1594,27.2134,39.2423
11349,Italian,Italian,European,20.5224,1957.426,107.0078,162.2492
11350,Italian,Italian,European,34.6626,174.1254,1.9048,0.2309
11351,Italian,Italian,European,0.5855,18.485,3.642,0.0775
11352,Italian,Italian,European,51.4507,2144.5322,120.767,160.0651
11353,Italian,Italian,European,38.0038,1849.5415,71.9579,154.78
11354,Italian,Italian,European,67.1998,1312.68,12.1616,112.564
11355,Italian,Italian,European,33.7734,704.1382,23.451,57.8655
11356,Italian,Italian,European,33.4996,390.8597,6.8137,28.4945
11357,Italian,Italian,European,104.1873,925.7059,38.6756,42.0726
11358,Italian,Italian,European,63.4356,1254.7278,14.3938,112.0167
11359,Italian,Italian,European,76.4443,808.855,16.6531,55.9159
11360,Italian,Italian,European,31.0592,844.936,40.9106,61.9014
11361,Italian,Italian,European,5.4558,34.02,1.3734,0.7245
11362,Italian,Italian,European,7.6439,396.9485,0.7888,40.5809
11363,Italian,Italian,European,205.3759,1160.9291,39.3813,23.9146
11364,Italian,Italian,European,31.4745,354.5833,21.685,17.306
11365,Italian,Italian,European,17.7633,285.22,9.1633,21.69
11366,Italian,Italian,European,915.9092,5524.393,137.2574,149.193
11367,Italian,Italian,European,23.3071,443.56,14.0199,36.0878
11368,Italian,Italian,European,4.9813,292.0833,0.8642,30.0533
11369,Italian,Italian,European,11.5338,1012.1812,3.5482,108.6986
11370,Italian,Italian,European,230.406,1247.2317,85.1823,5.8221
11371,Italian,Italian,European,24.7872,99.6095,1.4365,0.644
11372,Italian,Italian,European,0,238.68,0,27
11373,Italian,Italian,European,46.176,619.069,16.0466,47.1618
11374,Italian,Italian,European,41.7004,768.1723,29.8114,58.6552
11375,Italian,Italian,European,0.3711,2.49,0.2601,0.0594
11376,Italian,Italian,European,6,294.18,6,27.75
11377,Italian,Italian,European,9.9836,719.42,8.3816,73.03
11378,Italian,Italian,European,36.3542,345.5543,13.315,19.4017
11379,Italian,Italian,European,8.5699,42.487,0.7524,0.086
11380,Italian,Italian,European,35.346,576.4436,26.5629,39.545
11381,Italian,Italian,European,19.3777,239.18,15.7659,12.9442
11382,Italian,Italian,European,7.6323,510.4832,1.0257,54.1006
11383,Italian,Italian,European,8.7901,276.231,1.2293,27.3446
11384,Italian,Italian,European,105.5527,2016.1413,83.0857,144.9745
11385,Italian,Italian,European,0,358.02,0,40.5
11386,Italian,Italian,European,8.9918,78.47,8.1908,1.015
11387,Italian,Italian,European,1.5582,3825.3406,0.3262,432.0929
11388,Italian,Italian,European,61.9142,549.5571,20.119,30.0525
11389,Italian,Italian,European,17.868,156,16.22,2.02
11390,Italian,Italian,European,17.0077,74.2455,3.3856,0.6132
11391,Italian,Italian,European,3.06,417.2676,90.4802,2.3867
11392,Italian,Italian,European,16.7901,314.0598,51.0002,3.5165
11393,Italian,Italian,European,3.6358,281.0767,36.9215,12.0714
11394,Italian,Italian,European,134.033,2896.526,87.2817,244.551
11395,Italian,Italian,European,7.5497,670.58,5.8707,69.835
11396,Italian,Italian,European,9.6897,80.6333,8.2167,1.0889
11397,Italian,Italian,European,0.0637,79.9178,0.0135,9.0194
11398,Italian,Italian,European,77.2657,376.28,4.7083,8.112
11399,Italian,Italian,European,2.4608,631.908,34.6097,53.8591
11400,Italian,Italian,European,3.4758,84.2,6.6388,4.8307
11401,Italian,Italian,European,14.6916,60.06,1.4014,0.385
11402,Italian,Italian,European,21.4776,1423.7992,61.4634,122.6837
11403,Italian,Italian,European,6.5318,250.2222,4.7947,23.2293
11404,Italian,Italian,European,5.3302,497.576,0.8245,54.3271
11405,Italian,Italian,European,35.6685,961.048,25.4849,85.13
11406,Italian,Italian,European,8.1016,1035.4594,57.1657,86.7816
11407,Italian,Italian,European,10.158,409.2,0.6168,40.53
11408,Italian,Italian,European,142.7129,3675.965,125.4475,305.3585
11409,Italian,Italian,European,31.8808,419.2532,12.4553,28.9619
11410,Italian,Italian,European,42.2507,733.5285,23.8929,57.7362
11411,Italian,Italian,European,75.0452,455.2851,16.6291,16.24
11412,Italian,Italian,European,138.9984,4983.5904,268.5666,382.324
11413,Italian,Italian,European,40.8048,1235.895,81.4536,83.3393
11414,Italian,Italian,European,,,,
11415,Italian,Italian,European,24.0522,433.1853,25.5414,29.9081
11416,Italian,Italian,European,5.6202,3616.93,2.2292,407.953
11417,Italian,Italian,European,2.4268,498.9018,51.4479,30.7538
11418,Italian,Italian,European,4.0286,777.42,7.4866,82.67
11419,Italian,Italian,European,15.4644,797.7188,84.8221,43.5272
11420,Italian,Italian,European,26.5673,295.2171,12.3093,15.6032
11421,Italian,Italian,European,39.8721,187.5651,7.43,3.0081
11422,Italian,Italian,European,34.4034,697.41,21.9444,57.645
11423,Italian,Italian,European,41.346,728.7,23.28,57.75
11424,Italian,Italian,European,30.7992,601.4666,48.5899,31.2093
11425,Italian,Italian,European,165.5199,1543.9117,47.382,90.7978
11426,Italian,Italian,European,11.0834,50.93,2.2084,0.2786
11427,Italian,Italian,European,0.9918,4.47,0.1908,0.015
11428,Italian,Italian,European,119.4884,866.5355,42.8624,27.2112
11429,Italian,Italian,European,4.4939,309.9883,44.2732,12.3769
11430,Italian,Italian,European,10.8566,257.8333,45.1924,1.1333
11431,Italian,Italian,European,78.41,505.3,42.92,5.82
11432,Italian,Italian,European,16.8664,4186.9424,71.1195,442.415
11433,Italian,Italian,European,6.6862,28.9283,1.0902,0.0772
11434,Italian,Italian,European,10.0176,967.1975,8.864,101.0599
11435,Italian,Italian,European,36.7428,408.4596,8.2449,28.8171
11436,Italian,Italian,European,236.9092,1352.2897,35.3439,27.4608
11437,Italian,Italian,European,4.0376,625.4214,135.4349,3.4884
11438,Italian,Italian,European,15.8018,2353.4082,17.2155,251.4209
11439,Italian,Italian,European,257.2066,1605.0679,45.0489,43.6814
11440,Italian,Italian,European,12.2971,52.8589,1.806,0.376
11441,Italian,Italian,European,53.5021,1500.6532,183.0794,59.1531
11442,Italian,Italian,European,4.9778,1780.5284,52.5794,174.3813
11443,Italian,Italian,European,4.2868,1914.8379,184.3237,125.5912
11444,Italian,Italian,European,228.8592,1679.7748,81.1541,57.1562
11445,Italian,Italian,European,21.7133,112.2,0.6248,0
11446,Italian,Italian,European,457.9529,3693.8169,197.5411,125.4581
11447,Italian,Italian,European,3.8052,15.8313,0.6384,0.1172
11448,Italian,Italian,European,77.2592,918.8844,38.4568,50.6652
11449,Italian,Italian,European,13.5417,542.4532,2.0579,54.2821
11450,Italian,Italian,European,49.9939,1389.5442,28.9096,121.9534
11451,Italian,Italian,European,148.7769,1165.5621,28.8243,47.9832
11452,Italian,Italian,European,4.9321,500.37,1.3781,54.224
11453,Italian,Italian,European,,,,
11454,Italian,Italian,European,26.7976,1198.0242,105.5729,73.7353
11455,Italian,Italian,European,45.6343,744.3046,109.2582,13.0031
11456,Italian,Italian,European,150.497,1039.132,60.417,34.1712
11457,Italian,Italian,European,17.5395,176.0505,9.2115,8.2085
11458,Italian,Italian,European,1.1316,614.0708,12.6086,64.0232
11459,Italian,Italian,European,122.5108,2608.396,293.082,105.7883
11460,Italian,Italian,European,75.3843,2201.3124,66.6007,192.7931
11461,Italian,Italian,European,7.5512,1042.91,7.2602,113.877
11462,Italian,Italian,European,23.9209,1063.2696,131.4802,48.4016
11463,Italian,Italian,European,45.5197,1549.9612,86.5627,111.5721
11464,Italian,Italian,European,32.5138,1028.133,17.148,97.355
11465,Italian,Italian,European,35.9636,166.4406,7.9214,1.3563
11466,Italian,Italian,European,22.7385,1257.2876,109.7994,78.6417
11467,Italian,Italian,European,39.1051,655.9281,8.6537,56.0948
11468,Italian,Italian,European,29.929,1134.5475,95.351,68.8655
11469,Italian,Italian,European,108.0313,1698.1613,113.4834,93.7804
11470,Italian,Italian,European,184.0939,733.304,3.2562,0.9209
11471,Italian,Italian,European,45.2902,1370.2548,30.9481,124.3281
11472,Italian,Italian,European,23.3488,849.12,42.8976,68.2144
11473,Italian,Italian,European,15.4409,141.92,5.3113,8.0414
11474,Italian,Italian,European,1.749,18,1.122,1.002
11475,Italian,Italian,European,,,,
11476,Italian,Italian,European,33.9552,459.9398,36.2937,20.2212
11477,Italian,Italian,European,18.2987,360.84,1.6628,31.976
11478,Italian,Italian,European,0.7204,10.68,0.6664,0.5552
11479,Italian,Italian,European,101.8179,2417.1787,250.2443,107.8577
11480,Italian,Italian,European,135.0047,1803.0447,87.6694,107.0683
11481,Italian,Italian,European,13.0584,2509.7932,27.1545,265.0226
11482,Italian,Italian,European,92.4966,1507.7491,82.3227,90.5835
11483,Italian,Italian,European,7.2017,1691.4193,168.525,105.8695
11484,Italian,Italian,European,400.7277,4140.6496,280.9232,149.3544
11485,Italian,Italian,European,407.3974,2795.243,165.0842,51.9493
11486,Italian,Italian,European,40.7903,435.2347,35.82,15.8964
11487,Italian,Italian,European,85.2371,6348.9125,1191.1603,104.5353
11488,Italian,Italian,European,107.9981,2230.1441,84.5611,168.5932
11489,Italian,Italian,European,7.0548,1145.024,209.3544,30.4951
11490,Italian,Italian,European,47.8612,279.5829,11.2154,8.5185
11491,Italian,Italian,European,3.2684,83.42,11.3184,2.7064
11492,Italian,Italian,European,17.9459,531.4615,2.5361,51.2036
11493,Italian,Italian,European,23.798,1002.779,97.909,55.959
11494,Italian,Italian,European,765.4931,11410.3845,705.6357,614.937
11495,Italian,Italian,European,136.7499,956.1517,47.292,37.7578
11496,Italian,Italian,European,22.9236,227.64,4.9314,14.1533
11497,Italian,Italian,European,84.4556,3801.657,78.1556,357.1018
11498,Italian,Italian,European,0,544.0012,102.0002,11.8774
11499,Italian,Italian,European,269.7652,3047.8619,127.1028,163.0077
11500,Italian,Italian,European,23.976,1876.8037,306.9367,51.6641
11501,Italian,Italian,European,20.0723,803.249,23.8364,72.6729
11502,Italian,Italian,European,32.7237,379.5721,5.2129,28.2522
11503,Italian,Italian,European,400.7535,1839.5182,18.4728,25.1339
11504,Italian,Italian,European,15.7467,188.241,3.62,14.1697
11505,Italian,Italian,European,9.3684,83.24,9.1924,1.176
11506,Italian,Italian,European,70.1834,1171.5891,57.1447,76.1649
11507,Italian,Italian,European,65.5954,451.6452,32.0476,6.4389
11508,Italian,Italian,European,214.6012,3169.8928,236.4901,155.0935
11509,Italian,Italian,European,363.796,2311.7575,70.8552,62.3738
11510,Italian,Italian,European,29.8527,352.2648,22.8829,16.9439
11511,Italian,Italian,European,276.2596,1302.8936,40.2786,4.6093
11512,Italian,Italian,European,41.6011,413.5533,3.2599,29.2324
11513,Italian,Italian,European,16.4242,2637.898,56.6033,264.857
11514,Italian,Italian,European,17.757,589.2,13.4874,52.026
